mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,mechanism,model,resample,fingerprint,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__learning_rate,param_clf__min_child_weight
5.586739778518677,0.28810301699630214,0.20055804252624512,0.01901831237244037,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7875,0.7875,0.75,0.7375,0.7625,0.765,0.01999999999999998,17,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,19,0.0,0.2222222222222222,0.0,0.0,0.0,0.04444444444444444,0.08888888888888888,16,0.0,0.19047619047619047,0.0,0.0,0.0,0.03809523809523809,0.07619047619047618,19,6,svm,smote,ecfp2,,,,,,
4.227754211425781,0.21194283280756734,0.17143216133117675,0.01997880660254969,1.0,linear,,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.775,0.75,0.7625,0.75,0.7625,0.76,0.009354143466934856,19,0.0,0.17647058823529413,0.0,0.0,0.14285714285714285,0.06386554621848739,0.07893793993826809,16,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.11111111111111112,0.1405456737852613,7,0.0,0.23076923076923078,0.0,0.0,0.17391304347826086,0.08093645484949832,0.10074386923646474,11,6,svm,smote,ecfp2,,,,,,
4.692159366607666,0.13973576109899352,0.12176361083984374,0.015087519994751932,10.0,linear,,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.75,0.6875,0.7125,0.7875,0.7125,0.73,0.03499999999999999,21,0.0,0.05555555555555555,0.0625,0.1,0.1111111111111111,0.06583333333333333,0.03916174121906024,12,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.11111111111111112,0.07027283689263066,7,0.0,0.07407407407407407,0.08,0.10526315789473684,0.14814814814814814,0.08149707602339182,0.048386584210536786,8,6,svm,smote,ecfp2,,,,,,
4.487434911727905,0.2547791524123897,0.14695611000061035,0.02362175356020527,100.0,linear,,"{'clf__C': 100, 'clf__kernel': 'linear'}",0.75,0.6875,0.7125,0.7875,0.7125,0.73,0.03499999999999999,21,0.0,0.05555555555555555,0.0625,0.1,0.1111111111111111,0.06583333333333333,0.03916174121906024,12,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.11111111111111112,0.07027283689263066,7,0.0,0.07407407407407407,0.08,0.10526315789473684,0.14814814814814814,0.08149707602339182,0.048386584210536786,8,6,svm,smote,ecfp2,,,,,,
4.477300119400025,0.30960292275970397,0.14627532958984374,0.032910995229261636,1000.0,linear,,"{'clf__C': 1000, 'clf__kernel': 'linear'}",0.75,0.6875,0.7125,0.7875,0.7125,0.73,0.03499999999999999,21,0.0,0.05555555555555555,0.0625,0.1,0.1111111111111111,0.06583333333333333,0.03916174121906024,12,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.11111111111111112,0.07027283689263066,7,0.0,0.07407407407407407,0.08,0.10526315789473684,0.14814814814814814,0.08149707602339182,0.048386584210536786,8,6,svm,smote,ecfp2,,,,,,
11.900772047042846,0.3832485572673584,0.3965164661407471,0.10119342169408736,0.1,rbf,1.0,"{'clf__C': 0.1, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,svm,smote,ecfp2,,,,,,
8.986096572875976,0.0969623976284767,0.33346266746520997,0.03522014858894983,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.8875,0.8875,0.8625,0.8625,0.8625,0.8724999999999999,0.012247448713915848,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,svm,smote,ecfp2,,,,,,
12.665475749969483,0.33686349776781654,0.32529406547546386,0.06531835946910766,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.55,0.7125,0.5375,0.6125,0.5,0.5825000000000001,0.07441438033068609,25,0.034482758620689655,0.15,0.0625,0.07692307692307693,0.08108108108108109,0.08099738332496953,0.03816734621957083,6,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2444444444444444,0.08314794192830981,6,0.05263157894736842,0.20689655172413793,0.0975609756097561,0.11428571428571428,0.13043478260869565,0.12036192063513447,0.05046564670910488,6,6,svm,smote,ecfp2,,,,,,
12.084579706192017,0.22864028122245764,0.3446718692779541,0.048404848326056515,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.4125,0.6125,0.2625,0.4,0.325,0.4025,0.11816302298096475,28,0.047619047619047616,0.13333333333333333,0.06896551724137931,0.14545454545454545,0.07547169811320754,0.09416882835230264,0.03825115654603467,3,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.48888888888888893,0.21773242158072692,3,0.0784313725490196,0.20512820512820512,0.11940298507462686,0.25,0.12903225806451613,0.15639896416327354,0.06218082863435795,3,6,svm,smote,ecfp2,,,,,,
12.041695976257325,0.27578448785935095,0.3515799045562744,0.08859596992833058,0.1,rbf,0.0001,"{'clf__C': 0.1, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.4125,0.6,0.2625,0.3875,0.3125,0.39499999999999996,0.11554220008291342,29,0.06818181818181818,0.12903225806451613,0.06896551724137931,0.14285714285714285,0.07407407407407407,0.0966221620837861,0.03246612759997025,1,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.5111111111111111,0.19372884193514103,1,0.11320754716981132,0.2,0.11940298507462686,0.24615384615384617,0.12698412698412698,0.16114970107648227,0.05280828586119971,1,6,svm,smote,ecfp2,,,,,,
