mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,mechanism,model,resample,fingerprint,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__learning_rate,param_clf__min_child_weight
3.975833702087402,0.2912925448217307,0.18597855567932128,0.0225049081021391,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.8125,0.85,0.825,0.7875,0.7375,0.8025,0.03824264635194586,21,0.4166666666666667,0.5384615384615384,0.5,0.36363636363636365,0.29411764705882354,0.4225764431646784,0.08880797621274873,23,0.38461538461538464,0.5384615384615384,0.7142857142857143,0.2857142857142857,0.35714285714285715,0.45604395604395603,0.1532169235862275,6,0.4,0.5384615384615384,0.5882352941176471,0.32,0.3225806451612903,0.43385549554809516,0.11069499283553864,8,1,svm,smote,ecfp2,,,,,,
4.1625144481658936,0.4283206142206073,0.1268448829650879,0.03141249444352583,1.0,linear,,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.775,0.8625,0.75,0.7375,0.7,0.765,0.05442885264269313,30,0.35294117647058826,0.5833333333333334,0.35,0.23076923076923078,0.25,0.35340874811463047,0.12538817605842392,30,0.46153846153846156,0.5384615384615384,0.5,0.21428571428571427,0.35714285714285715,0.41428571428571426,0.11684579781116342,10,0.4,0.56,0.4117647058823529,0.2222222222222222,0.29411764705882354,0.37762091503267975,0.11493502688092119,18,1,svm,smote,ecfp2,,,,,,
4.000490379333496,0.3834616568288944,0.1283473014831543,0.017002019611309236,10.0,linear,,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.75,0.8375,0.7875,0.7625,0.75,0.7775000000000001,0.032977264895682305,26,0.3157894736842105,0.5,0.4117647058823529,0.3076923076923077,0.3333333333333333,0.3737159641184409,0.07313100961887666,25,0.46153846153846156,0.6153846153846154,0.5,0.2857142857142857,0.42857142857142855,0.4582417582417582,0.10685930357048984,4,0.375,0.5517241379310345,0.45161290322580644,0.2962962962962963,0.375,0.4099266674906275,0.08625064676259558,14,1,svm,smote,ecfp2,,,,,,
3.841542053222656,0.14713342739999097,0.13747053146362304,0.02617045458106721,100.0,linear,,"{'clf__C': 100, 'clf__kernel': 'linear'}",0.7375,0.8375,0.7875,0.7625,0.75,0.775,0.03535533905932738,28,0.2777777777777778,0.5,0.4117647058823529,0.3076923076923077,0.3333333333333333,0.3661136249371543,0.08037462577026824,27,0.38461538461538464,0.6153846153846154,0.5,0.2857142857142857,0.42857142857142855,0.4428571428571428,0.11074393571291538,7,0.3225806451612903,0.5517241379310345,0.45161290322580644,0.2962962962962963,0.375,0.3994427965228855,0.0927963017552371,15,1,svm,smote,ecfp2,,,,,,
3.9803811073303224,0.23748003616701113,0.13464803695678712,0.023991226035318322,1000.0,linear,,"{'clf__C': 1000, 'clf__kernel': 'linear'}",0.7375,0.8375,0.7875,0.7625,0.75,0.775,0.03535533905932738,28,0.2777777777777778,0.5,0.4117647058823529,0.3076923076923077,0.3333333333333333,0.3661136249371543,0.08037462577026824,27,0.38461538461538464,0.6153846153846154,0.5,0.2857142857142857,0.42857142857142855,0.4428571428571428,0.11074393571291538,7,0.3225806451612903,0.5517241379310345,0.45161290322580644,0.2962962962962963,0.375,0.3994427965228855,0.0927963017552371,15,1,svm,smote,ecfp2,,,,,,
10.407622623443604,0.3558527071729495,0.38573145866394043,0.08321882607220943,0.1,rbf,1.0,"{'clf__C': 0.1, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.8375,0.85,0.8375,0.825,0.8375,0.8375,0.007905694150420955,12,0.0,1.0,1.0,0.0,1.0,0.6,0.48989794855663565,8,0.0,0.07692307692307693,0.07142857142857142,0.0,0.07142857142857142,0.04395604395604395,0.035945993920431046,30,0.0,0.14285714285714285,0.13333333333333333,0.0,0.13333333333333333,0.0819047619047619,0.06696531745236932,30,1,svm,smote,ecfp2,,,,,,
9.56600513458252,0.4642309901082307,0.3768643379211426,0.0925715754816575,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.85,0.8625,0.8,0.8125,0.85,0.835,0.024238399287081637,13,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6,0.38873012632302006,8,0.07692307692307693,0.3076923076923077,0.14285714285714285,0.0,0.14285714285714285,0.1340659340659341,0.10152799527429536,25,0.14285714285714285,0.42105263157894735,0.2,0.0,0.25,0.202781954887218,0.13754335729903805,25,1,svm,smote,ecfp2,,,,,,
10.525782203674316,0.3612273184526546,0.35719738006591795,0.08319578733038192,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.9,0.85,0.85,0.8375,0.8375,0.8550000000000001,0.023184046238739268,2,1.0,0.5714285714285714,0.5625,0.6,0.6,0.6667857142857143,0.1672847383160502,1,0.38461538461538464,0.3076923076923077,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.3527472527472527,0.15846291017680667,14,0.5555555555555556,0.4,0.6,0.3157894736842105,0.3157894736842105,0.43742690058479533,0.11947928013847532,5,1,svm,smote,ecfp2,,,,,,
10.536366271972657,0.2045543363467825,0.32218422889709475,0.06940322851255838,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.8625,0.8625,0.875,0.85,0.8375,0.8575000000000002,0.012747548783981964,1,0.625,0.6666666666666666,0.6428571428571429,0.75,0.6,0.6569047619047619,0.05141093171910773,2,0.38461538461538464,0.3076923076923077,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.3527472527472527,0.15846291017680667,14,0.47619047619047616,0.42105263157894735,0.6428571428571429,0.3333333333333333,0.3157894736842105,0.43784461152882204,0.11798523456200322,4,1,svm,smote,ecfp2,,,,,,
10.453500986099243,0.3069451959212539,0.35391530990600584,0.08241877281718772,0.1,rbf,0.0001,"{'clf__C': 0.1, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.8625,0.8625,0.875,0.85,0.825,0.8550000000000001,0.016955824957813195,2,0.625,0.6666666666666666,0.6428571428571429,0.75,0.5,0.6369047619047619,0.08074202360863414,4,0.38461538461538464,0.3076923076923077,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.3527472527472527,0.15846291017680667,14,0.47619047619047616,0.42105263157894735,0.6428571428571429,0.3333333333333333,0.3,0.43468671679197995,0.12137248174992092,6,1,svm,smote,ecfp2,,,,,,
