mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,mechanism,model,resample,fingerprint,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__learning_rate,param_clf__min_child_weight
2.8495937824249267,0.31360681268109414,0.18127107620239258,0.008897665738308072,0.1,linear,,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7875,0.7875,0.65,0.825,0.725,0.755,0.06154266812545583,9,0.7837837837837838,0.8666666666666667,0.627906976744186,0.8048780487804879,0.7428571428571429,0.7652185237664535,0.07945283481861629,15,0.7631578947368421,0.6666666666666666,0.6923076923076923,0.8461538461538461,0.6666666666666666,0.7269905533063428,0.06926587961485059,11,0.7733333333333333,0.7536231884057971,0.6585365853658537,0.825,0.7027027027027027,0.7426391619615373,0.05747043205630638,12,3,svm,smote,ecfp2,,,,,,
3.080174112319946,0.11138248185783685,0.10480084419250488,0.02011764811410039,1.0,linear,,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7,0.75,0.675,0.7875,0.75,0.7325,0.03999999999999999,21,0.6666666666666666,0.7878787878787878,0.6511627906976745,0.75,0.7111111111111111,0.713363871270848,0.0508907791176353,22,0.7368421052631579,0.6666666666666666,0.717948717948718,0.8461538461538461,0.8205128205128205,0.7576248313090419,0.06644063371744001,2,0.7,0.7222222222222222,0.6829268292682927,0.7951807228915663,0.7619047619047619,0.7324469072573686,0.041019217260042484,16,3,svm,smote,ecfp2,,,,,,
2.8736953258514406,0.3671056720624,0.13508248329162598,0.024405314976187045,10.0,linear,,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7,0.725,0.6375,0.75,0.7625,0.7150000000000001,0.04430011286667338,23,0.6666666666666666,0.7575757575757576,0.6190476190476191,0.7209302325581395,0.7272727272727273,0.698298600624182,0.04928847622323725,23,0.7368421052631579,0.6410256410256411,0.6666666666666666,0.7948717948717948,0.8205128205128205,0.7319838056680161,0.06979341672804586,8,0.7,0.6944444444444444,0.6419753086419753,0.7560975609756098,0.7710843373493976,0.7127203302822853,0.046451295689330305,17,3,svm,smote,ecfp2,,,,,,
2.9115010261535645,0.2604459091738514,0.14137439727783202,0.031393599111184785,100.0,linear,,"{'clf__C': 100, 'clf__kernel': 'linear'}",0.7,0.725,0.6375,0.75,0.7625,0.7150000000000001,0.04430011286667338,23,0.6666666666666666,0.7575757575757576,0.6190476190476191,0.7209302325581395,0.7272727272727273,0.698298600624182,0.04928847622323725,23,0.7368421052631579,0.6410256410256411,0.6666666666666666,0.7948717948717948,0.8205128205128205,0.7319838056680161,0.06979341672804586,8,0.7,0.6944444444444444,0.6419753086419753,0.7560975609756098,0.7710843373493976,0.7127203302822853,0.046451295689330305,17,3,svm,smote,ecfp2,,,,,,
2.6667428016662598,0.22026698937465136,0.1473637580871582,0.02624403090831453,1000.0,linear,,"{'clf__C': 1000, 'clf__kernel': 'linear'}",0.7,0.725,0.6375,0.75,0.7625,0.7150000000000001,0.04430011286667338,23,0.6666666666666666,0.7575757575757576,0.6190476190476191,0.7209302325581395,0.7272727272727273,0.698298600624182,0.04928847622323725,23,0.7368421052631579,0.6410256410256411,0.6666666666666666,0.7948717948717948,0.8205128205128205,0.7319838056680161,0.06979341672804586,8,0.7,0.6944444444444444,0.6419753086419753,0.7560975609756098,0.7710843373493976,0.7127203302822853,0.046451295689330305,17,3,svm,smote,ecfp2,,,,,,
3.9115405559539793,0.19212903680461452,0.24879603385925292,0.026801962955789314,0.1,rbf,1.0,"{'clf__C': 0.1, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.4875,0.525,0.5125,0.5125,0.525,0.5125,0.013693063937629165,30,0.4810126582278481,0.5714285714285714,0.5,0.5,1.0,0.6104882459312839,0.19719244281616863,30,1.0,0.10256410256410256,1.0,1.0,0.02564102564102564,0.6256410256410256,0.4591390622687055,25,0.6495726495726496,0.17391304347826086,0.6666666666666666,0.6666666666666666,0.05,0.4413638052768487,0.271871006034587,26,3,svm,smote,ecfp2,,,,,,
3.9024423599243163,0.16414136517758204,0.2429882049560547,0.030887936942779977,0.1,rbf,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.7,0.6375,0.75,0.825,0.7125,0.7249999999999999,0.061745445176142354,22,0.9375,1.0,0.7714285714285715,0.9032258064516129,0.8333333333333334,0.8890975422427034,0.07974634109582393,1,0.39473684210526316,0.2564102564102564,0.6923076923076923,0.717948717948718,0.5128205128205128,0.5148448043184886,0.17547803978902832,30,0.5555555555555556,0.40816326530612246,0.7297297297297297,0.8,0.6349206349206349,0.6256738371024085,0.13677000064428488,25,3,svm,smote,ecfp2,,,,,,
3.905728578567505,0.21817064740477676,0.24534811973571777,0.04400863895461429,0.1,rbf,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.75,0.7625,0.75,0.8375,0.7375,0.7675000000000001,0.03588175023601831,8,0.8214285714285714,0.7777777777777778,0.7567567567567568,0.7954545454545454,0.75,0.7802835302835303,0.026076633934539815,14,0.6052631578947368,0.717948717948718,0.717948717948718,0.8974358974358975,0.6923076923076923,0.7261808367071525,0.09511288697605731,14,0.696969696969697,0.7466666666666667,0.7368421052631579,0.8433734939759037,0.72,0.748770392575085,0.0502145477917979,7,3,svm,smote,ecfp2,,,,,,
4.0810941696167,0.08248479781099906,0.22108778953552247,0.03170056281197492,0.1,rbf,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.6625,0.7625,0.725,0.8125,0.7625,0.7449999999999999,0.049749371855331,18,0.7894736842105263,0.7777777777777778,0.7575757575757576,0.8,0.8333333333333334,0.791632110579479,0.02516128007159103,9,0.39473684210526316,0.717948717948718,0.6410256410256411,0.8205128205128205,0.6410256410256411,0.6430499325236168,0.14054927325096706,23,0.5263157894736842,0.7466666666666667,0.6944444444444444,0.810126582278481,0.7246376811594203,0.7004382328045393,0.09498291022995206,23,3,svm,smote,ecfp2,,,,,,
4.026448440551758,0.09123851367329529,0.21017832756042482,0.03130550792189614,0.1,rbf,0.0001,"{'clf__C': 0.1, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.6625,0.775,0.75,0.8125,0.7625,0.7525000000000001,0.04962358310319803,10,0.7894736842105263,0.7837837837837838,0.8064516129032258,0.8,0.8333333333333334,0.8026084828461737,0.017277051246327096,3,0.39473684210526316,0.7435897435897436,0.6410256410256411,0.8205128205128205,0.6410256410256411,0.6481781376518219,0.1436227169835938,20,0.5263157894736842,0.7631578947368421,0.7142857142857143,0.810126582278481,0.7246376811594203,0.7077047323868284,0.0967442724277585,20,3,svm,smote,ecfp2,,,,,,
4.0459003925323485,0.120051475128172,0.1947856903076172,0.04373041984213959,1.0,rbf,1.0,"{'clf__C': 1, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.475,0.525,0.5125,0.5375,0.5375,0.5175,0.02318404623873926,29,0.47435897435897434,1.0,0.5,0.5131578947368421,0.75,0.6475033738191633,0.20225942052208615,29,0.9736842105263158,0.02564102564102564,1.0,1.0,0.07692307692307693,0.6152496626180837,0.46086328277031646,26,0.6379310344827587,0.05,0.6666666666666666,0.6782608695652174,0.13953488372093023,0.43447869088711455,0.27912347661354503,30,3,svm,smote,ecfp2,,,,,,
3.966837167739868,0.10177303118098564,0.19417386054992675,0.038120379198458024,1.0,rbf,0.1,"{'clf__C': 1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.775,0.7875,0.775,0.85,0.7375,0.7849999999999999,0.03657184709581946,1,0.7777777777777778,0.9230769230769231,0.8,0.9090909090909091,0.78125,0.838239121989122,0.06416072451019064,2,0.7368421052631579,0.6153846153846154,0.717948717948718,0.7692307692307693,0.6410256410256411,0.6960863697705804,0.05836703252126346,19,0.7567567567567568,0.7384615384615385,0.7567567567567568,0.8333333333333334,0.704225352112676,0.7579067474842123,0.04231222795640043,1,3,svm,smote,ecfp2,,,,,,
3.66198787689209,0.04131631358848766,0.2453514575958252,0.03810872357682228,1.0,rbf,0.01,"{'clf__C': 1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.75,0.7375,0.7625,0.875,0.725,0.77,0.05396758286230726,7,0.7647058823529411,0.8,0.7631578947368421,0.8717948717948718,0.7297297297297297,0.785877675722877,0.04836988680090921,13,0.6842105263157895,0.6153846153846154,0.7435897435897436,0.8717948717948718,0.6923076923076923,0.7214574898785425,0.08553322951024851,15,0.7222222222222222,0.6956521739130435,0.7532467532467533,0.8717948717948718,0.7105263157894737,0.750688467393273,0.06344387306780475,4,3,svm,smote,ecfp2,,,,,,
3.974653482437134,0.09461027125907942,0.23314285278320312,0.049087494497552064,1.0,rbf,0.001,"{'clf__C': 1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.6625,0.7625,0.725,0.8125,0.7625,0.7449999999999999,0.049749371855331,18,0.7894736842105263,0.7777777777777778,0.7575757575757576,0.8,0.8333333333333334,0.791632110579479,0.02516128007159103,9,0.39473684210526316,0.717948717948718,0.6410256410256411,0.8205128205128205,0.6410256410256411,0.6430499325236168,0.14054927325096706,23,0.5263157894736842,0.7466666666666667,0.6944444444444444,0.810126582278481,0.7246376811594203,0.7004382328045393,0.09498291022995206,23,3,svm,smote,ecfp2,,,,,,
4.064926719665527,0.07404542900024455,0.18924574851989745,0.024760650895673256,1.0,rbf,0.0001,"{'clf__C': 1, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.6625,0.775,0.75,0.8125,0.7625,0.7525000000000001,0.04962358310319803,10,0.7894736842105263,0.7837837837837838,0.8064516129032258,0.8,0.8333333333333334,0.8026084828461737,0.017277051246327096,3,0.39473684210526316,0.7435897435897436,0.6410256410256411,0.8205128205128205,0.6410256410256411,0.6481781376518219,0.1436227169835938,20,0.5263157894736842,0.7631578947368421,0.7142857142857143,0.810126582278481,0.7246376811594203,0.7077047323868284,0.0967442724277585,20,3,svm,smote,ecfp2,,,,,,
4.107633113861084,0.05511638687178861,0.15821375846862792,0.03714950688210022,10.0,rbf,1.0,"{'clf__C': 10, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.475,0.525,0.5125,0.5375,0.55,0.5199999999999999,0.02573907535246752,26,0.47368421052631576,1.0,0.5,0.5131578947368421,0.8,0.6573684210526316,0.20834661084190326,26,0.9473684210526315,0.02564102564102564,0.9487179487179487,1.0,0.10256410256410256,0.6048582995951417,0.4426017884763732,27,0.631578947368421,0.05,0.6548672566371682,0.6782608695652174,0.18181818181818182,0.4393050510777977,0.2677290083219207,27,3,svm,smote,ecfp2,,,,,,
3.9119309425354003,0.12838058218148032,0.2034149169921875,0.02701694300702243,10.0,rbf,0.1,"{'clf__C': 10, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.775,0.7375,0.7625,0.8125,0.7625,0.7700000000000001,0.024494897427831775,4,0.7941176470588235,0.8,0.7631578947368421,0.8333333333333334,0.7941176470588235,0.7969453044375645,0.022320394972697225,6,0.7105263157894737,0.6153846153846154,0.7435897435897436,0.7692307692307693,0.6923076923076923,0.7062078272604589,0.05259280900154975,18,0.75,0.6956521739130435,0.7532467532467533,0.8,0.7397260273972602,0.7477249909114113,0.03329835968422296,8,3,svm,smote,ecfp2,,,,,,
3.659740161895752,0.09556109364762846,0.21550674438476564,0.018076375042994877,10.0,rbf,0.01,"{'clf__C': 10, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.7625,0.7875,0.675,0.8,0.7375,0.7524999999999998,0.04430011286667337,15,0.7714285714285715,0.8235294117647058,0.6444444444444445,0.7674418604651163,0.75,0.7513688576205676,0.058826155776376676,16,0.7105263157894737,0.717948717948718,0.7435897435897436,0.8461538461538461,0.6923076923076923,0.7421052631578947,0.05456899845432271,7,0.7397260273972602,0.7671232876712328,0.6904761904761905,0.8048780487804879,0.72,0.7444407108650342,0.03924007429519793,11,3,svm,smote,ecfp2,,,,,,
3.576848363876343,0.06873623899142224,0.218558931350708,0.026199191431015782,10.0,rbf,0.001,"{'clf__C': 10, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.75,0.7375,0.7625,0.875,0.7375,0.7725,0.052081666639999136,2,0.7647058823529411,0.8,0.7631578947368421,0.8717948717948718,0.7368421052631579,0.7873001508295626,0.04677607914218303,11,0.6842105263157895,0.6153846153846154,0.7435897435897436,0.8717948717948718,0.717948717948718,0.7265856950067476,0.08439286118518967,12,0.7222222222222222,0.6956521739130435,0.7532467532467533,0.8717948717948718,0.7272727272727273,0.7540377496899235,0.06165198318570407,2,3,svm,smote,ecfp2,,,,,,
2.9539582252502443,0.4685955210222012,0.1344663143157959,0.0649768986669011,10.0,rbf,0.0001,"{'clf__C': 10, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.6625,0.775,0.75,0.8125,0.7625,0.7525000000000001,0.04962358310319803,10,0.7894736842105263,0.7837837837837838,0.8064516129032258,0.8,0.8333333333333334,0.8026084828461737,0.017277051246327096,3,0.39473684210526316,0.7435897435897436,0.6410256410256411,0.8205128205128205,0.6410256410256411,0.6481781376518219,0.1436227169835938,20,0.5263157894736842,0.7631578947368421,0.7142857142857143,0.810126582278481,0.7246376811594203,0.7077047323868284,0.0967442724277585,20,3,svm,smote,ecfp2,,,,,,
2.4140743732452394,0.16539841870683664,0.11315031051635742,0.010909930154914706,100.0,rbf,1.0,"{'clf__C': 100, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.475,0.525,0.5125,0.5375,0.55,0.5199999999999999,0.02573907535246752,26,0.47368421052631576,1.0,0.5,0.5131578947368421,0.8,0.6573684210526316,0.20834661084190326,26,0.9473684210526315,0.02564102564102564,0.9487179487179487,1.0,0.10256410256410256,0.6048582995951417,0.4426017884763732,27,0.631578947368421,0.05,0.6548672566371682,0.6782608695652174,0.18181818181818182,0.4393050510777977,0.2677290083219207,27,3,svm,smote,ecfp2,,,,,,
2.163339042663574,0.2000438169783872,0.10933027267456055,0.01901132463857878,100.0,rbf,0.1,"{'clf__C': 100, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.775,0.7375,0.7625,0.825,0.75,0.7700000000000001,0.03020761493398641,4,0.7941176470588235,0.8,0.7631578947368421,0.8378378378378378,0.7714285714285715,0.793308390212415,0.026138412696468046,7,0.7105263157894737,0.6153846153846154,0.7435897435897436,0.7948717948717948,0.6923076923076923,0.711336032388664,0.05930924597762753,16,0.75,0.6956521739130435,0.7532467532467533,0.8157894736842105,0.7297297297297297,0.7488836261147475,0.039235532004141954,5,3,svm,smote,ecfp2,,,,,,
